"","ID","Date","Home","Away","Winner","Draw-1","Draw-2"
"2346",950089,1997-12-28,"Newcastle","Liverpool","Liverpool",NA,NA
"2347",949856,1997-12-28,"Barnsley","Derby","Barnsley",NA,NA
"2348",949874,1997-12-28,"Blackburn","Crystal Palace",NA,"Blackburn","Crystal Palace"
"2349",950134,1997-12-28,"Tottenham","Arsenal",NA,"Tottenham","Arsenal"
"2350",950190,1997-12-28,"Wimbledon FC","West Ham","West Ham",NA,NA
"2351",949937,1997-12-28,"Coventry","Manchester United","Coventry",NA,NA
"2352",949986,1997-12-28,"Everton","Bolton","Everton",NA,NA
"2353",950002,1997-12-28,"Leeds","Aston Villa",NA,"Leeds","Aston Villa"
"2354",950120,1997-12-29,"Southampton","Chelsea","Southampton",NA,NA
"2355",950057,1998-01-10,"Liverpool","Wimbledon FC","Liverpool",NA,NA
"2356",950074,1998-01-10,"Manchester United","Tottenham","Manchester United",NA,NA
"2357",949820,1998-01-10,"Arsenal","Leeds","Arsenal",NA,NA
"2358",949840,1998-01-10,"Aston Villa","Leicester",NA,"Aston Villa","Leicester"
"2359",950110,1998-01-10,"Sheffield Weds","Newcastle","Sheffield Weds",NA,NA
"2360",950155,1998-01-10,"West Ham","Barnsley","West Ham",NA,NA
"2361",949902,1998-01-10,"Bolton","Southampton",NA,"Bolton","Southampton"
"2362",949911,1998-01-10,"Chelsea","Coventry","Chelsea",NA,NA
"2363",949952,1998-01-10,"Crystal Palace","Everton","Everton",NA,NA
"2364",949966,1998-01-11,"Derby","Blackburn","Derby",NA,NA
"2365",950031,1998-01-17,"Leicester","Liverpool",NA,"Leicester","Liverpool"
"2366",950081,1998-01-17,"Newcastle","Bolton","Newcastle",NA,NA
"2367",949855,1998-01-17,"Barnsley","Crystal Palace","Barnsley",NA,NA
"2368",949869,1998-01-17,"Blackburn","Aston Villa","Blackburn",NA,NA
"2369",950151,1998-01-17,"Tottenham","West Ham","Tottenham",NA,NA
"2370",950180,1998-01-17,"Wimbledon FC","Derby",NA,"Wimbledon FC","Derby"
"2371",949925,1998-01-17,"Coventry","Arsenal",NA,"Coventry","Arsenal"
"2372",950015,1998-01-17,"Leeds","Sheffield Weds","Sheffield Weds",NA,NA
"2373",949987,1998-01-18,"Everton","Chelsea","Everton",NA,NA
"2374",950128,1998-01-19,"Southampton","Manchester United","Southampton",NA,NA
"2375",950052,1998-01-20,"Liverpool","Newcastle","Liverpool",NA,NA
"2376",950042,1998-01-31,"Liverpool","Blackburn",NA,"Liverpool","Blackburn"
"2377",950069,1998-01-31,"Manchester United","Leicester","Leicester",NA,NA
"2378",949826,1998-01-31,"Arsenal","Southampton","Arsenal",NA,NA
"2379",950114,1998-01-31,"Sheffield Weds","Wimbledon FC",NA,"Sheffield Weds","Wimbledon FC"
"2380",949892,1998-01-31,"Bolton","Coventry","Coventry",NA,NA
"2381",950162,1998-01-31,"West Ham","Everton",NA,"West Ham","Everton"
"2382",949908,1998-01-31,"Chelsea","Barnsley","Chelsea",NA,NA
"2383",949953,1998-01-31,"Crystal Palace","Leeds","Leeds",NA,NA
"2384",949979,1998-01-31,"Derby","Tottenham","Derby",NA,NA
"2385",949843,1998-02-01,"Aston Villa","Newcastle","Newcastle",NA,NA
"2386",950030,1998-02-07,"Leicester","Leeds","Leicester",NA,NA
"2387",950054,1998-02-07,"Liverpool","Southampton","Southampton",NA,NA
"2388",950062,1998-02-07,"Manchester United","Bolton",NA,"Manchester United","Bolton"
"2389",950094,1998-02-07,"Newcastle","West Ham","West Ham",NA,NA
"2390",949857,1998-02-07,"Barnsley","Everton",NA,"Barnsley","Everton"
"2391",949884,1998-02-07,"Blackburn","Tottenham","Tottenham",NA,NA
"2392",949939,1998-02-07,"Coventry","Sheffield Weds","Coventry",NA,NA
"2393",949964,1998-02-07,"Derby","Aston Villa","Aston Villa",NA,NA
"2394",949815,1998-02-08,"Arsenal","Chelsea","Arsenal",NA,NA
"2395",949962,1998-02-09,"Crystal Palace","Wimbledon FC","Wimbledon FC",NA,NA
"2396",950108,1998-02-14,"Sheffield Weds","Liverpool",NA,"Sheffield Weds","Liverpool"
"2397",950145,1998-02-14,"Tottenham","Leicester",NA,"Tottenham","Leicester"
"2398",949990,1998-02-14,"Everton","Derby","Derby",NA,NA
"2399",949842,1998-02-18,"Aston Villa","Manchester United","Manchester United",NA,NA
"2400",950121,1998-02-18,"Southampton","Coventry","Coventry",NA,NA
"2401",950025,1998-02-21,"Leicester","Chelsea","Leicester",NA,NA
"2402",950066,1998-02-21,"Manchester United","Derby","Manchester United",NA,NA
"2403",949817,1998-02-21,"Arsenal","Crystal Palace","Arsenal",NA,NA
"2404",950112,1998-02-21,"Sheffield Weds","Tottenham","Sheffield Weds",NA,NA
"2405",950118,1998-02-21,"Southampton","Blackburn","Southampton",NA,NA
"2406",949904,1998-02-21,"Bolton","West Ham",NA,"Bolton","West Ham"
"2407",950173,1998-02-21,"Wimbledon FC","Aston Villa","Wimbledon FC",NA,NA
"2408",949927,1998-02-21,"Coventry","Barnsley","Coventry",NA,NA
"2409",950087,1998-02-22,"Newcastle","Leeds",NA,"Newcastle","Leeds"
"2410",950048,1998-02-23,"Liverpool","Everton",NA,"Liverpool","Everton"
"2411",950016,1998-02-28,"Leeds","Southampton","Southampton",NA,NA
"2412",949841,1998-02-28,"Aston Villa","Liverpool","Aston Villa",NA,NA
"2413",949867,1998-02-28,"Barnsley","Wimbledon FC","Barnsley",NA,NA
"2414",949878,1998-02-28,"Blackburn","Leicester","Blackburn",NA,NA
"2415",949918,1998-02-28,"Chelsea","Manchester United","Manchester United",NA,NA
"2416",949950,1998-02-28,"Crystal Palace","Coventry","Coventry",NA,NA
"2417",949977,1998-02-28,"Derby","Sheffield Weds","Derby",NA,NA
"2418",949995,1998-02-28,"Everton","Newcastle",NA,"Everton","Newcastle"
"2419",950138,1998-03-01,"Tottenham","Bolton","Tottenham",NA,NA
"2420",950153,1998-03-02,"West Ham","Arsenal",NA,"West Ham","Arsenal"
"2421",950017,1998-03-04,"Leeds","Tottenham","Leeds",NA,NA
"2422",950043,1998-03-07,"Liverpool","Bolton","Liverpool",NA,NA
"2423",950109,1998-03-07,"Sheffield Weds","Manchester United","Sheffield Weds",NA,NA
"2424",950124,1998-03-07,"Southampton","Everton","Southampton",NA,NA
"2425",949907,1998-03-08,"Chelsea","Aston Villa","Aston Villa",NA,NA
"2426",949831,1998-03-11,"Aston Villa","Barnsley","Barnsley",NA,NA
"2427",950166,1998-03-11,"West Ham","Manchester United",NA,"West Ham","Manchester United"
"2428",949912,1998-03-11,"Chelsea","Crystal Palace","Chelsea",NA,NA
"2429",950172,1998-03-11,"Wimbledon FC","Arsenal","Arsenal",NA,NA
"2430",950004,1998-03-11,"Leeds","Blackburn","Leeds",NA,NA
"2431",950058,1998-03-14,"Manchester United","Arsenal","Arsenal",NA,NA
"2432",950083,1998-03-14,"Newcastle","Coventry",NA,"Newcastle","Coventry"
"2433",949836,1998-03-14,"Aston Villa","Crystal Palace","Aston Villa",NA,NA
"2434",949864,1998-03-14,"Barnsley","Southampton","Barnsley",NA,NA
"2435",950146,1998-03-14,"Tottenham","Liverpool",NA,"Tottenham","Liverpool"
"2436",949901,1998-03-14,"Bolton","Sheffield Weds","Bolton",NA,NA
"2437",950158,1998-03-14,"West Ham","Chelsea","West Ham",NA,NA
"2438",950183,1998-03-14,"Wimbledon FC","Leicester","Wimbledon FC",NA,NA
"2439",949985,1998-03-14,"Everton","Blackburn","Everton",NA,NA
"2440",949972,1998-03-15,"Derby","Leeds","Leeds",NA,NA
"2441",950084,1998-03-18,"Newcastle","Crystal Palace","Crystal Palace",NA,NA
"2442",950076,1998-03-28,"Manchester United","Wimbledon FC","Manchester United",NA,NA
"2443",949825,1998-03-28,"Arsenal","Sheffield Weds","Arsenal",NA,NA
"2444",949860,1998-03-28,"Barnsley","Liverpool","Liverpool",NA,NA
"2445",950129,1998-03-28,"Southampton","Newcastle","Southampton",NA,NA
"2446",949897,1998-03-28,"Bolton","Leicester","Bolton",NA,NA
"2447",949932,1998-03-28,"Coventry","Derby","Coventry",NA,NA
"2448",949960,1998-03-28,"Crystal Palace","Tottenham","Tottenham",NA,NA
"2449",949983,1998-03-28,"Everton","Aston Villa","Aston Villa",NA,NA
"2450",950163,1998-03-30,"West Ham","Leeds","West Ham",NA,NA
"2451",949870,1998-03-31,"Blackburn","Barnsley","Blackburn",NA,NA
"2452",949887,1998-03-31,"Bolton","Arsenal","Arsenal",NA,NA
"2453",950186,1998-03-31,"Wimbledon FC","Newcastle",NA,"Wimbledon FC","Newcastle"
"2454",950026,1998-04-04,"Leicester","Coventry",NA,"Leicester","Coventry"
"2455",949847,1998-04-04,"Aston Villa","West Ham","Aston Villa",NA,NA
"2456",950111,1998-04-04,"Sheffield Weds","Southampton","Sheffield Weds",NA,NA
"2457",950143,1998-04-04,"Tottenham","Everton",NA,"Tottenham","Everton"
"2458",950176,1998-04-04,"Wimbledon FC","Bolton",NA,"Wimbledon FC","Bolton"
"2459",950003,1998-04-04,"Leeds","Barnsley","Leeds",NA,NA
"2460",949968,1998-04-05,"Derby","Chelsea","Chelsea",NA,NA
"2461",949880,1998-04-06,"Blackburn","Manchester United","Manchester United",NA,NA
"2462",950006,1998-04-08,"Leeds","Chelsea","Leeds",NA,NA
"2463",950070,1998-04-10,"Manchester United","Liverpool",NA,"Manchester United","Liverpool"
"2464",949824,1998-04-11,"Arsenal","Newcastle","Arsenal",NA,NA
"2465",949863,1998-04-11,"Barnsley","Sheffield Weds","Barnsley",NA,NA
"2466",950133,1998-04-11,"Southampton","Wimbledon FC","Wimbledon FC",NA,NA
"2467",949890,1998-04-11,"Bolton","Blackburn","Bolton",NA,NA
"2468",950161,1998-04-11,"West Ham","Derby",NA,"West Ham","Derby"
"2469",949922,1998-04-11,"Chelsea","Tottenham","Chelsea",NA,NA
"2470",949926,1998-04-11,"Coventry","Aston Villa","Aston Villa",NA,NA
"2471",949954,1998-04-11,"Crystal Palace","Leicester","Leicester",NA,NA
"2472",949991,1998-04-11,"Everton","Leeds","Everton",NA,NA
"2473",950046,1998-04-13,"Liverpool","Crystal Palace","Liverpool",NA,NA
"2474",950079,1998-04-13,"Newcastle","Barnsley","Newcastle",NA,NA
"2475",950113,1998-04-13,"Sheffield Weds","West Ham",NA,"Sheffield Weds","West Ham"
"2476",949868,1998-04-13,"Blackburn","Arsenal","Arsenal",NA,NA
"2477",950140,1998-04-13,"Tottenham","Coventry",NA,"Tottenham","Coventry"
"2478",950181,1998-04-13,"Wimbledon FC","Everton",NA,"Wimbledon FC","Everton"
"2479",949967,1998-04-13,"Derby","Bolton","Derby",NA,NA
"2480",950035,1998-04-14,"Leicester","Southampton",NA,"Leicester","Southampton"
"2481",950071,1998-04-18,"Manchester United","Newcastle",NA,"Manchester United","Newcastle"
"2482",949829,1998-04-18,"Arsenal","Wimbledon FC","Arsenal",NA,NA
"2483",950116,1998-04-18,"Southampton","Aston Villa","Aston Villa",NA,NA
"2484",949865,1998-04-18,"Barnsley","Tottenham",NA,"Barnsley","Tottenham"
"2485",949896,1998-04-18,"Bolton","Leeds","Leeds",NA,NA
"2486",950156,1998-04-18,"West Ham","Blackburn","West Ham",NA,NA
"2487",949951,1998-04-18,"Crystal Palace","Derby","Crystal Palace",NA,NA
"2488",949992,1998-04-18,"Everton","Leicester",NA,"Everton","Leicester"
"2489",949920,1998-04-19,"Chelsea","Sheffield Weds","Chelsea",NA,NA
"2490",949936,1998-04-19,"Coventry","Liverpool",NA,"Coventry","Liverpool"
"2491",949833,1998-04-25,"Aston Villa","Bolton","Bolton",NA,NA
"2492",949849,1998-04-25,"Barnsley","Arsenal","Arsenal",NA,NA
"2493",949886,1998-04-25,"Blackburn","Wimbledon FC",NA,"Blackburn","Wimbledon FC"
"2494",950148,1998-04-25,"Tottenham","Newcastle","Tottenham",NA,NA
"2495",950169,1998-04-25,"West Ham","Southampton","Southampton",NA,NA
"2496",949917,1998-04-25,"Chelsea","Liverpool","Chelsea",NA,NA
"2497",949996,1998-04-25,"Everton","Sheffield Weds","Sheffield Weds",NA,NA
"2498",950007,1998-04-25,"Leeds","Coventry",NA,"Leeds","Coventry"
"2499",949973,1998-04-26,"Derby","Leicester","Leicester",NA,NA
"2500",949956,1998-04-27,"Crystal Palace","Manchester United","Manchester United",NA,NA
"2501",950033,1998-04-29,"Leicester","Newcastle",NA,"Leicester","Newcastle"
"2502",949818,1998-04-29,"Arsenal","Derby","Arsenal",NA,NA
"2503",949909,1998-04-29,"Chelsea","Blackburn","Blackburn",NA,NA
"2504",949943,1998-04-29,"Coventry","Wimbledon FC",NA,"Coventry","Wimbledon FC"
"2505",950022,1998-05-02,"Leicester","Barnsley","Leicester",NA,NA
"2506",950056,1998-05-02,"Liverpool","West Ham","Liverpool",NA,NA
"2507",950082,1998-05-02,"Newcastle","Chelsea","Newcastle",NA,NA
"2508",950097,1998-05-02,"Sheffield Weds","Aston Villa","Aston Villa",NA,NA
"2509",950123,1998-05-02,"Southampton","Derby","Derby",NA,NA
"2510",949893,1998-05-02,"Bolton","Crystal Palace","Bolton",NA,NA
"2511",949928,1998-05-02,"Coventry","Blackburn","Coventry",NA,NA
"2512",950189,1998-05-02,"Wimbledon FC","Tottenham","Tottenham",NA,NA
"2513",949819,1998-05-03,"Arsenal","Everton","Arsenal",NA,NA
"2514",950068,1998-05-04,"Manchester United","Leeds","Manchester United",NA,NA
"2515",949961,1998-05-05,"Crystal Palace","West Ham",NA,"Crystal Palace","West Ham"
"2516",950039,1998-05-06,"Liverpool","Arsenal","Liverpool",NA,NA
"2517",950019,1998-05-10,"Leeds","Wimbledon FC",NA,"Leeds","Wimbledon FC"
"2518",949830,1998-05-10,"Aston Villa","Arsenal","Aston Villa",NA,NA
"2519",949861,1998-05-10,"Barnsley","Manchester United","Manchester United",NA,NA
"2520",949881,1998-05-10,"Blackburn","Newcastle","Blackburn",NA,NA
"2521",950150,1998-05-10,"Tottenham","Southampton",NA,"Tottenham","Southampton"
"2522",950164,1998-05-10,"West Ham","Leicester","West Ham",NA,NA
"2523",949910,1998-05-10,"Chelsea","Bolton","Chelsea",NA,NA
"2524",949958,1998-05-10,"Crystal Palace","Sheffield Weds","Crystal Palace",NA,NA
"2525",949974,1998-05-10,"Derby","Liverpool","Derby",NA,NA
"2526",949988,1998-05-10,"Everton","Coventry",NA,"Everton","Coventry"
"2527",950290,1998-08-15,"Coventry","Chelsea","Coventry",NA,NA
"2528",950569,1998-08-15,"Wimbledon FC","Tottenham","Wimbledon FC",NA,NA
"2529",950325,1998-08-15,"Everton","Aston Villa",NA,"Everton","Aston Villa"
"2530",950409,1998-08-15,"Manchester United","Leicester",NA,"Manchester United","Leicester"
"2531",950427,1998-08-15,"Middlesbrough","Leeds",NA,"Middlesbrough","Leeds"
"2532",950441,1998-08-15,"Newcastle","Charlton",NA,"Newcastle","Charlton"
"2533",950234,1998-08-15,"Blackburn","Derby",NA,"Blackburn","Derby"
"2534",950493,1998-08-15,"Sheffield Weds","West Ham","West Ham",NA,NA
"2535",950505,1998-08-16,"Southampton","Liverpool","Liverpool",NA,NA
"2536",950204,1998-08-17,"Arsenal","Nottingham Forest","Arsenal",NA,NA
"2537",950529,1998-08-22,"Tottenham","Sheffield Weds","Sheffield Weds",NA,NA
"2538",950279,1998-08-22,"Chelsea","Newcastle",NA,"Chelsea","Newcastle"
"2539",950544,1998-08-22,"West Ham","Manchester United",NA,"West Ham","Manchester United"
"2540",950323,1998-08-22,"Derby","Wimbledon FC",NA,"Derby","Wimbledon FC"
"2541",950369,1998-08-22,"Leicester","Everton","Leicester",NA,NA
"2542",950381,1998-08-22,"Liverpool","Arsenal",NA,"Liverpool","Arsenal"
"2543",950462,1998-08-22,"Nottingham Forest","Coventry","Nottingham Forest",NA,NA
"2544",950263,1998-08-22,"Charlton","Southampton","Charlton",NA,NA
"2545",950221,1998-08-23,"Aston Villa","Middlesbrough","Aston Villa",NA,NA
"2546",950345,1998-08-24,"Leeds","Blackburn","Leeds",NA,NA
"2547",950303,1998-08-29,"Coventry","West Ham",NA,"Coventry","West Ham"
"2548",950560,1998-08-29,"Wimbledon FC","Leeds",NA,"Wimbledon FC","Leeds"
"2549",950340,1998-08-29,"Everton","Tottenham","Tottenham",NA,NA
"2550",950425,1998-08-29,"Middlesbrough","Derby",NA,"Middlesbrough","Derby"
"2551",950193,1998-08-29,"Arsenal","Charlton",NA,"Arsenal","Charlton"
"2552",950477,1998-08-29,"Sheffield Weds","Aston Villa","Aston Villa",NA,NA
"2553",950237,1998-08-29,"Blackburn","Leicester","Blackburn",NA,NA
"2554",950509,1998-08-29,"Southampton","Nottingham Forest","Nottingham Forest",NA,NA
"2555",950448,1998-08-30,"Newcastle","Liverpool","Liverpool",NA,NA
"2556",950358,1998-09-08,"Leeds","Southampton","Leeds",NA,NA
"2557",950464,1998-09-08,"Nottingham Forest","Everton","Everton",NA,NA
"2558",950551,1998-09-09,"West Ham","Wimbledon FC","Wimbledon FC",NA,NA
"2559",950319,1998-09-09,"Derby","Sheffield Weds","Derby",NA,NA
"2560",950373,1998-09-09,"Leicester","Middlesbrough","Middlesbrough",NA,NA
"2561",950386,1998-09-09,"Liverpool","Coventry","Liverpool",NA,NA
"2562",950403,1998-09-09,"Manchester United","Charlton","Manchester United",NA,NA
"2563",950222,1998-09-09,"Aston Villa","Newcastle","Aston Villa",NA,NA
"2564",950516,1998-09-09,"Tottenham","Blackburn","Tottenham",NA,NA
"2565",950267,1998-09-09,"Chelsea","Arsenal",NA,"Chelsea","Arsenal"
"2566",950280,1998-09-12,"Chelsea","Nottingham Forest","Chelsea",NA,NA
"2567",950543,1998-09-12,"West Ham","Liverpool","West Ham",NA,NA
"2568",950331,1998-09-12,"Everton","Leeds",NA,"Everton","Leeds"
"2569",950362,1998-09-12,"Leicester","Arsenal",NA,"Leicester","Arsenal"
"2570",950405,1998-09-12,"Manchester United","Coventry","Manchester United",NA,NA
"2571",950453,1998-09-12,"Newcastle","Southampton","Newcastle",NA,NA
"2572",950478,1998-09-12,"Sheffield Weds","Blackburn","Sheffield Weds",NA,NA
"2573",950228,1998-09-12,"Aston Villa","Wimbledon FC","Aston Villa",NA,NA
"2574",950253,1998-09-12,"Charlton","Derby","Derby",NA,NA
"2575",950526,1998-09-13,"Tottenham","Middlesbrough","Middlesbrough",NA,NA
"2576",950298,1998-09-19,"Coventry","Newcastle","Newcastle",NA,NA
"2577",950567,1998-09-19,"Wimbledon FC","Sheffield Weds","Wimbledon FC",NA,NA
"2578",950313,1998-09-19,"Derby","Leicester","Derby",NA,NA
"2579",950344,1998-09-19,"Leeds","Aston Villa",NA,"Leeds","Aston Villa"
"2580",950384,1998-09-19,"Liverpool","Charlton",NA,"Liverpool","Charlton"
"2581",950426,1998-09-19,"Middlesbrough","Everton",NA,"Middlesbrough","Everton"
"2582",950474,1998-09-19,"Nottingham Forest","West Ham",NA,"Nottingham Forest","West Ham"
"2583",950511,1998-09-19,"Southampton","Tottenham",NA,"Southampton","Tottenham"
"2584",950201,1998-09-20,"Arsenal","Manchester United","Arsenal",NA,NA
"2585",950232,1998-09-21,"Blackburn","Chelsea","Chelsea",NA,NA
"2586",950410,1998-09-24,"Manchester United","Liverpool","Manchester United",NA,NA
"2587",950278,1998-09-26,"Chelsea","Middlesbrough","Chelsea",NA,NA
"2588",950326,1998-09-26,"Everton","Blackburn",NA,"Everton","Blackburn"
"2589",950451,1998-09-26,"Newcastle","Nottingham Forest","Newcastle",NA,NA
"2590",950215,1998-09-26,"Aston Villa","Derby","Aston Villa",NA,NA
"2591",950476,1998-09-26,"Sheffield Weds","Arsenal","Sheffield Weds",NA,NA
"2592",950252,1998-09-26,"Charlton","Coventry",NA,"Charlton","Coventry"
"2593",950522,1998-09-26,"Tottenham","Leeds",NA,"Tottenham","Leeds"
"2594",950380,1998-09-27,"Leicester","Wimbledon FC",NA,"Leicester","Wimbledon FC"
"2595",950549,1998-09-28,"West Ham","Southampton","West Ham",NA,NA
"2596",950287,1998-10-03,"Coventry","Aston Villa","Aston Villa",NA,NA
"2597",950559,1998-10-03,"Wimbledon FC","Everton","Everton",NA,NA
"2598",950321,1998-10-03,"Derby","Tottenham","Tottenham",NA,NA
"2599",950351,1998-10-03,"Leeds","Leicester","Leicester",NA,NA
"2600",950433,1998-10-03,"Middlesbrough","Sheffield Weds","Middlesbrough",NA,NA
"2601",950460,1998-10-03,"Nottingham Forest","Charlton","Charlton",NA,NA
"2602",950246,1998-10-03,"Blackburn","West Ham","Blackburn",NA,NA
"2603",950506,1998-10-03,"Southampton","Manchester United","Manchester United",NA,NA
"2604",950385,1998-10-04,"Liverpool","Chelsea",NA,"Liverpool","Chelsea"
"2605",950203,1998-10-04,"Arsenal","Newcastle","Arsenal",NA,NA
"2606",950534,1998-10-17,"West Ham","Aston Villa",NA,"West Ham","Aston Villa"
"2607",950333,1998-10-17,"Everton","Liverpool",NA,"Everton","Liverpool"
"2608",950418,1998-10-17,"Manchester United","Wimbledon FC","Manchester United",NA,NA
"2609",950421,1998-10-17,"Middlesbrough","Blackburn","Middlesbrough",NA,NA
"2610",950444,1998-10-17,"Newcastle","Derby","Newcastle",NA,NA
"2611",950206,1998-10-17,"Arsenal","Southampton",NA,"Arsenal","Southampton"
"2612",950465,1998-10-17,"Nottingham Forest","Leeds",NA,"Nottingham Forest","Leeds"
"2613",950270,1998-10-17,"Chelsea","Charlton","Chelsea",NA,NA
"2614",950300,1998-10-18,"Coventry","Sheffield Weds","Coventry",NA,NA
"2615",950378,1998-10-19,"Leicester","Tottenham","Leicester",NA,NA
"2616",950564,1998-10-24,"Wimbledon FC","Middlesbrough",NA,"Wimbledon FC","Middlesbrough"
"2617",950315,1998-10-24,"Derby","Manchester United",NA,"Derby","Manchester United"
"2618",950394,1998-10-24,"Liverpool","Nottingham Forest","Liverpool",NA,NA
"2619",950218,1998-10-24,"Aston Villa","Leicester",NA,"Aston Villa","Leicester"
"2620",950483,1998-10-24,"Sheffield Weds","Everton",NA,"Sheffield Weds","Everton"
"2621",950500,1998-10-24,"Southampton","Coventry","Southampton",NA,NA
"2622",950265,1998-10-24,"Charlton","West Ham","Charlton",NA,NA
"2623",950527,1998-10-24,"Tottenham","Newcastle","Tottenham",NA,NA
"2624",950347,1998-10-25,"Leeds","Chelsea",NA,"Leeds","Chelsea"
"2625",950229,1998-10-25,"Blackburn","Arsenal","Arsenal",NA,NA
"2626",950286,1998-10-31,"Coventry","Arsenal","Arsenal",NA,NA
"2627",950554,1998-10-31,"Wimbledon FC","Blackburn",NA,"Wimbledon FC","Blackburn"
"2628",950312,1998-10-31,"Derby","Leeds",NA,"Derby","Leeds"
"2629",950334,1998-10-31,"Everton","Manchester United","Manchester United",NA,NA
"2630",950371,1998-10-31,"Leicester","Liverpool","Leicester",NA,NA
"2631",950455,1998-10-31,"Newcastle","West Ham","West Ham",NA,NA
"2632",950491,1998-10-31,"Sheffield Weds","Southampton",NA,"Sheffield Weds","Southampton"
"2633",950432,1998-11-01,"Middlesbrough","Nottingham Forest",NA,"Middlesbrough","Nottingham Forest"
"2634",950517,1998-11-02,"Tottenham","Charlton",NA,"Tottenham","Charlton"
